time,month,sst
1908-06-16 00:00:00.000000000,6,-0.85160226
1908-07-16 12:00:00.000000000,7,-0.4340859
1908-08-16 12:00:00.000000000,8,-0.29473943
1908-09-16 00:00:00.000000000,9,-0.0785836
1908-10-16 12:00:00.000000000,10,-0.15273207
1908-11-16 00:00:00.000000000,11,-0.4202355
1908-12-16 12:00:00.000000000,12,-0.3385256
1909-01-16 12:00:00.000000000,1,-0.43729067
1909-02-15 00:00:00.000000000,2,-0.42705882
1909-03-16 12:00:00.000000000,3,-0.39928293
1909-04-16 00:00:00.000000000,4,-0.15824711
1909-05-16 12:00:00.000000000,5,0.36951262
1909-06-16 00:00:00.000000000,6,0.42952955
1909-07-16 12:00:00.000000000,7,0.48555803
1909-08-16 12:00:00.000000000,8,0.48421395
1909-09-16 00:00:00.000000000,9,0.045544803
1909-10-16 12:00:00.000000000,10,0.30921778
1909-11-16 00:00:00.000000000,11,0.06275365
1909-12-16 12:00:00.000000000,12,0.36655143
1910-01-16 12:00:00.000000000,1,0.08827293
1910-02-15 00:00:00.000000000,2,0.27134344
1910-03-16 12:00:00.000000000,3,0.22386001
1910-04-16 00:00:00.000000000,4,0.33763975
1910-05-16 12:00:00.000000000,5,0.62052536
1910-06-16 00:00:00.000000000,6,0.9035431
1910-07-16 12:00:00.000000000,7,0.7381965
1910-08-16 12:00:00.000000000,8,0.24330464
1910-09-16 00:00:00.000000000,9,0.34192893
1910-10-16 12:00:00.000000000,10,-0.14613879
1910-11-16 00:00:00.000000000,11,-0.33914647
1910-12-16 12:00:00.000000000,12,-0.42672062
1911-01-16 12:00:00.000000000,1,-0.70103264
1911-02-15 00:00:00.000000000,2,-0.269606
1911-03-16 12:00:00.000000000,3,-0.519996
1911-04-16 00:00:00.000000000,4,-0.5766438
1911-05-16 12:00:00.000000000,5,-0.41970006
1911-06-16 00:00:00.000000000,6,-0.4067255
1911-07-16 12:00:00.000000000,7,-0.4119854
1911-08-16 12:00:00.000000000,8,-0.7194588
1911-09-16 00:00:00.000000000,9,-0.5168647
1911-10-16 12:00:00.000000000,10,-0.41050482
1911-11-16 00:00:00.000000000,11,-0.4984509
1911-12-16 12:00:00.000000000,12,0.048002213
1912-01-16 12:00:00.000000000,1,0.25683388
1912-02-15 12:00:00.000000000,2,0.15486497
1912-03-16 12:00:00.000000000,3,0.14676672
1912-04-16 00:00:00.000000000,4,0.22502804
1912-05-16 12:00:00.000000000,5,0.24085453
1912-06-16 00:00:00.000000000,6,0.1843413
1912-07-16 12:00:00.000000000,7,0.0205151
1912-08-16 12:00:00.000000000,8,-0.03515336
1912-09-16 00:00:00.000000000,9,-0.047099352
1912-10-16 12:00:00.000000000,10,0.020839155
1912-11-16 00:00:00.000000000,11,0.15549888
1912-12-16 12:00:00.000000000,12,0.054851517
1913-01-16 12:00:00.000000000,1,0.18142311
1913-02-15 00:00:00.000000000,2,-0.019514948
1913-03-16 12:00:00.000000000,3,-0.09414962
1913-04-16 00:00:00.000000000,4,0.06762181
1913-05-16 12:00:00.000000000,5,0.33061436
1913-06-16 00:00:00.000000000,6,0.51847374
1913-07-16 12:00:00.000000000,7,0.25989747
1913-08-16 12:00:00.000000000,8,0.10445594
1913-09-16 00:00:00.000000000,9,-0.060255796
1913-10-16 12:00:00.000000000,10,-0.27902195
1913-11-16 00:00:00.000000000,11,-0.20597139
1913-12-16 12:00:00.000000000,12,-0.17290643
1914-01-16 12:00:00.000000000,1,-0.045981944
1914-02-15 00:00:00.000000000,2,-0.2411345
1914-03-16 12:00:00.000000000,3,-0.5504179
1914-04-16 00:00:00.000000000,4,-0.38500702
1914-05-16 12:00:00.000000000,5,-0.18993545
1914-06-16 00:00:00.000000000,6,-0.66320467
1914-07-16 12:00:00.000000000,7,-0.8067874
1914-08-16 12:00:00.000000000,8,-0.52228534
1914-09-16 00:00:00.000000000,9,-0.26507574
1914-10-16 12:00:00.000000000,10,0.11159779
1914-11-16 00:00:00.000000000,11,0.123611934
1914-12-16 12:00:00.000000000,12,-0.060316145
1915-01-16 12:00:00.000000000,1,0.019364327
1915-02-15 00:00:00.000000000,2,-0.009449393
1915-03-16 12:00:00.000000000,3,0.11597611
1915-04-16 00:00:00.000000000,4,-0.119591236
1915-05-16 12:00:00.000000000,5,-0.07165098
1915-06-16 00:00:00.000000000,6,-0.060964376
1915-07-16 12:00:00.000000000,7,-0.027570277
1915-08-16 12:00:00.000000000,8,-0.17922413
1915-09-16 00:00:00.000000000,9,0.027619794
1915-10-16 12:00:00.000000000,10,-0.07191253
1915-11-16 00:00:00.000000000,11,-0.15536463
1915-12-16 12:00:00.000000000,12,-0.066684574
1916-01-16 12:00:00.000000000,1,0.038531527
1916-02-15 12:00:00.000000000,2,0.16519602
1916-03-16 12:00:00.000000000,3,-0.26507035
1916-04-16 00:00:00.000000000,4,-0.1671626
1916-05-16 12:00:00.000000000,5,-0.2795518
1916-06-16 00:00:00.000000000,6,0.076681376
1916-07-16 12:00:00.000000000,7,0.092060514
1916-08-16 12:00:00.000000000,8,0.28233504
1916-09-16 00:00:00.000000000,9,0.30761012
1916-10-16 12:00:00.000000000,10,0.2871255
1916-11-16 00:00:00.000000000,11,0.2145522
1916-12-16 12:00:00.000000000,12,0.06279841
1917-01-16 12:00:00.000000000,1,-0.045766264
1917-02-15 00:00:00.000000000,2,-0.010268375
1917-03-16 12:00:00.000000000,3,-0.19795573
1917-04-16 00:00:00.000000000,4,-0.24137822
1917-05-16 12:00:00.000000000,5,-0.42325988
1917-06-16 00:00:00.000000000,6,-0.33068928
1917-07-16 12:00:00.000000000,7,-0.22918174
1917-08-16 12:00:00.000000000,8,-0.17236114
1917-09-16 00:00:00.000000000,9,-0.048548236
1917-10-16 12:00:00.000000000,10,-0.18435836
1917-11-16 00:00:00.000000000,11,-0.26454145
1917-12-16 12:00:00.000000000,12,-0.18486175
1918-01-16 12:00:00.000000000,1,-0.21127972
1918-02-15 00:00:00.000000000,2,-0.38431397
1918-03-16 12:00:00.000000000,3,-0.5909728
1918-04-16 00:00:00.000000000,4,-0.5499151
1918-05-16 12:00:00.000000000,5,-0.6772971
1918-06-16 00:00:00.000000000,6,-0.73035765
1918-07-16 12:00:00.000000000,7,-0.83486295
1918-08-16 12:00:00.000000000,8,-0.7634014
1918-09-16 00:00:00.000000000,9,-0.6000813
1918-10-16 12:00:00.000000000,10,0.0021194369
1918-11-16 00:00:00.000000000,11,0.06830461
1918-12-16 12:00:00.000000000,12,0.113863364
1919-01-16 12:00:00.000000000,1,-0.097218454
1919-02-15 00:00:00.000000000,2,-0.1416054
1919-03-16 12:00:00.000000000,3,-0.3935447
1919-04-16 00:00:00.000000000,4,-0.49556056
1919-05-16 12:00:00.000000000,5,-0.60219324
1919-06-16 00:00:00.000000000,6,-0.2925934
1919-07-16 12:00:00.000000000,7,-0.35117063
1919-08-16 12:00:00.000000000,8,-0.26455423
1919-09-16 00:00:00.000000000,9,-0.1501357
1919-10-16 12:00:00.000000000,10,-0.3516759
1919-11-16 00:00:00.000000000,11,-0.2756811
1919-12-16 12:00:00.000000000,12,-0.2831613
1920-01-16 12:00:00.000000000,1,-0.25310808
1920-02-15 12:00:00.000000000,2,0.013780206
1920-03-16 12:00:00.000000000,3,0.1653864
1920-04-16 00:00:00.000000000,4,0.16000552
1920-05-16 12:00:00.000000000,5,0.009569526
1920-06-16 00:00:00.000000000,6,0.21541551
1920-07-16 12:00:00.000000000,7,0.2379328
1920-08-16 12:00:00.000000000,8,-0.09627819
1920-09-16 00:00:00.000000000,9,0.086143695
1920-10-16 12:00:00.000000000,10,0.222063
1920-11-16 00:00:00.000000000,11,0.25682938
1920-12-16 12:00:00.000000000,12,0.31331235
1921-01-16 12:00:00.000000000,1,0.4111277
1921-02-15 00:00:00.000000000,2,0.29240564
1921-03-16 12:00:00.000000000,3,0.23709664
1921-04-16 00:00:00.000000000,4,0.66596174
1921-05-16 12:00:00.000000000,5,0.63193977
1921-06-16 00:00:00.000000000,6,1.2523898
1921-07-16 12:00:00.000000000,7,1.2215124
1921-08-16 12:00:00.000000000,8,0.5623882
1921-09-16 00:00:00.000000000,9,0.69754124
1921-10-16 12:00:00.000000000,10,0.6277406
1921-11-16 00:00:00.000000000,11,0.30013174
1921-12-16 12:00:00.000000000,12,-0.064776585
1922-01-16 12:00:00.000000000,1,-0.007224351
1922-02-15 00:00:00.000000000,2,-0.13777441
1922-03-16 12:00:00.000000000,3,-0.06595729
1922-04-16 00:00:00.000000000,4,-0.28767005
1922-05-16 12:00:00.000000000,5,-0.05755566
1922-06-16 00:00:00.000000000,6,-0.32273725
1922-07-16 12:00:00.000000000,7,-0.46672478
1922-08-16 12:00:00.000000000,8,-0.19736648
1922-09-16 00:00:00.000000000,9,-0.27744517
1922-10-16 12:00:00.000000000,10,-0.16895664
1922-11-16 00:00:00.000000000,11,-0.123393595
1922-12-16 12:00:00.000000000,12,-0.13099352
1923-01-16 12:00:00.000000000,1,-0.054168418
1923-02-15 00:00:00.000000000,2,-0.2998542
1923-03-16 12:00:00.000000000,3,-0.57432103
1923-04-16 00:00:00.000000000,4,-0.5326935
1923-05-16 12:00:00.000000000,5,-0.21186283
1923-06-16 00:00:00.000000000,6,-0.17734694
1923-07-16 12:00:00.000000000,7,-0.37092984
1923-08-16 12:00:00.000000000,8,-0.40034512
1923-09-16 00:00:00.000000000,9,-0.29129556
1923-10-16 12:00:00.000000000,10,-0.09067242
1923-11-16 00:00:00.000000000,11,0.25771385
1923-12-16 12:00:00.000000000,12,0.79514223
1924-01-16 12:00:00.000000000,1,0.73497593
1924-02-15 12:00:00.000000000,2,0.31775457
1924-03-16 12:00:00.000000000,3,0.5854665
1924-04-16 00:00:00.000000000,4,0.6754916
1924-05-16 12:00:00.000000000,5,0.5530857
1924-06-16 00:00:00.000000000,6,0.22983164
1924-07-16 12:00:00.000000000,7,0.61616516
1924-08-16 12:00:00.000000000,8,0.43730107
1924-09-16 00:00:00.000000000,9,0.18334319
1924-10-16 12:00:00.000000000,10,0.0721692
1924-11-16 00:00:00.000000000,11,-0.14520961
1924-12-16 12:00:00.000000000,12,-0.22620738
1925-01-16 12:00:00.000000000,1,-0.18720993
1925-02-15 00:00:00.000000000,2,-0.39853585
1925-03-16 12:00:00.000000000,3,-0.17707995
1925-04-16 00:00:00.000000000,4,0.24484198
1925-05-16 12:00:00.000000000,5,0.7823514
1925-06-16 00:00:00.000000000,6,0.583076
1925-07-16 12:00:00.000000000,7,0.8017109
1925-08-16 12:00:00.000000000,8,0.54788864
1925-09-16 00:00:00.000000000,9,-0.121851385
1925-10-16 12:00:00.000000000,10,-0.28578937
1925-11-16 00:00:00.000000000,11,-0.33112755
1925-12-16 12:00:00.000000000,12,0.12351647
1926-01-16 12:00:00.000000000,1,0.25015774
1926-02-15 00:00:00.000000000,2,0.45707908
1926-03-16 12:00:00.000000000,3,0.2609299
1926-04-16 00:00:00.000000000,4,0.62626207
1926-05-16 12:00:00.000000000,5,0.5738983
1926-06-16 00:00:00.000000000,6,0.41065902
1926-07-16 12:00:00.000000000,7,0.34413522
1926-08-16 12:00:00.000000000,8,0.3867935
1926-09-16 00:00:00.000000000,9,0.4538062
1926-10-16 12:00:00.000000000,10,0.56337357
1926-11-16 00:00:00.000000000,11,0.13883162
1926-12-16 12:00:00.000000000,12,0.0054599494
1927-01-16 12:00:00.000000000,1,0.16719678
1927-02-15 00:00:00.000000000,2,-0.02433303
1927-03-16 12:00:00.000000000,3,0.065774046
1927-04-16 00:00:00.000000000,4,0.1380347
1927-05-16 12:00:00.000000000,5,-0.057560414
1927-06-16 00:00:00.000000000,6,0.16474262
1927-07-16 12:00:00.000000000,7,0.24471906
1927-08-16 12:00:00.000000000,8,0.0813261
1927-09-16 00:00:00.000000000,9,0.1850972
1927-10-16 12:00:00.000000000,10,0.33040035
1927-11-16 00:00:00.000000000,11,0.41938972
1927-12-16 12:00:00.000000000,12,0.36477584
1928-01-16 12:00:00.000000000,1,0.1641872
1928-02-15 12:00:00.000000000,2,0.14588338
1928-03-16 12:00:00.000000000,3,-0.013601929
1928-04-16 00:00:00.000000000,4,-0.16791296
1928-05-16 12:00:00.000000000,5,0.10716838
1928-06-16 00:00:00.000000000,6,-0.11287168
1928-07-16 12:00:00.000000000,7,0.08447407
1928-08-16 12:00:00.000000000,8,-0.09797114
1928-09-16 00:00:00.000000000,9,-0.32824752
1928-10-16 12:00:00.000000000,10,0.010043494
1928-11-16 00:00:00.000000000,11,0.046396248
1928-12-16 12:00:00.000000000,12,0.09647446
1929-01-16 12:00:00.000000000,1,-0.026827872
1929-02-15 00:00:00.000000000,2,0.14796126
1929-03-16 12:00:00.000000000,3,0.06334083
1929-04-16 00:00:00.000000000,4,0.2105375
1929-05-16 12:00:00.000000000,5,-0.019498885
1929-06-16 00:00:00.000000000,6,-0.48789418
1929-07-16 12:00:00.000000000,7,-0.21787754
1929-08-16 12:00:00.000000000,8,-0.32664904
1929-09-16 00:00:00.000000000,9,-0.5588667
1929-10-16 12:00:00.000000000,10,-0.5847237
1929-11-16 00:00:00.000000000,11,0.19879603
1929-12-16 12:00:00.000000000,12,-0.28085688
1930-01-16 12:00:00.000000000,1,-0.37583947
1930-02-15 00:00:00.000000000,2,-0.5047444
1930-03-16 12:00:00.000000000,3,-0.6493436
1930-04-16 00:00:00.000000000,4,-0.61039215
1930-05-16 12:00:00.000000000,5,-0.45571685
1930-06-16 00:00:00.000000000,6,-0.3137151
1930-07-16 12:00:00.000000000,7,-0.07627623
1930-08-16 12:00:00.000000000,8,-0.18705326
1930-09-16 00:00:00.000000000,9,-0.14089523
1930-10-16 12:00:00.000000000,10,-0.11709273
1930-11-16 00:00:00.000000000,11,0.015299171
1930-12-16 12:00:00.000000000,12,0.16764465
1931-01-16 12:00:00.000000000,1,0.018037587
1931-02-15 00:00:00.000000000,2,0.41762856
1931-03-16 12:00:00.000000000,3,0.39637488
1931-04-16 00:00:00.000000000,4,-0.011230901
1931-05-16 12:00:00.000000000,5,0.36415637
1931-06-16 00:00:00.000000000,6,-0.024116762
1931-07-16 12:00:00.000000000,7,-0.14952923
1931-08-16 12:00:00.000000000,8,-0.031215012
1931-09-16 00:00:00.000000000,9,0.06871909
1931-10-16 12:00:00.000000000,10,0.0769148
1931-11-16 00:00:00.000000000,11,-0.26650763
1931-12-16 12:00:00.000000000,12,0.041969735
1932-01-16 12:00:00.000000000,1,-0.2262024
1932-02-15 12:00:00.000000000,2,-0.23647243
1932-03-16 12:00:00.000000000,3,-0.64792633
1932-04-16 00:00:00.000000000,4,-0.46285304
1932-05-16 12:00:00.000000000,5,-0.47617945
1932-06-16 00:00:00.000000000,6,-0.45009786
1932-07-16 12:00:00.000000000,7,-0.7577018
1932-08-16 12:00:00.000000000,8,-0.2956611
1932-09-16 00:00:00.000000000,9,-0.46247157
1932-10-16 12:00:00.000000000,10,-0.40703338
1932-11-16 00:00:00.000000000,11,-0.14591424
1932-12-16 12:00:00.000000000,12,0.10599365
1933-01-16 12:00:00.000000000,1,0.42872262
1933-02-15 00:00:00.000000000,2,0.26270753
1933-03-16 12:00:00.000000000,3,0.5118959
1933-04-16 00:00:00.000000000,4,0.43716654
1933-05-16 12:00:00.000000000,5,0.28458607
1933-06-16 00:00:00.000000000,6,0.2131896
1933-07-16 12:00:00.000000000,7,0.52455294
1933-08-16 12:00:00.000000000,8,0.23711203
1933-09-16 00:00:00.000000000,9,-0.15386428
1933-10-16 12:00:00.000000000,10,0.20228359
1933-11-16 00:00:00.000000000,11,-0.0792426
1933-12-16 12:00:00.000000000,12,0.31111252
1934-01-16 12:00:00.000000000,1,0.4006304
1934-02-15 00:00:00.000000000,2,0.24260311
1934-03-16 12:00:00.000000000,3,0.11308615
1934-04-16 00:00:00.000000000,4,0.08769232
1934-05-16 12:00:00.000000000,5,0.39829373
1934-06-16 00:00:00.000000000,6,0.7809007
1934-07-16 12:00:00.000000000,7,1.2989088
1934-08-16 12:00:00.000000000,8,1.0078001
1934-09-16 00:00:00.000000000,9,0.6516504
1934-10-16 12:00:00.000000000,10,0.5689136
1934-11-16 00:00:00.000000000,11,0.26608658
1934-12-16 12:00:00.000000000,12,0.47837532
1935-01-16 12:00:00.000000000,1,0.53895116
1935-02-15 00:00:00.000000000,2,0.3190173
1935-03-16 12:00:00.000000000,3,0.06103453
1935-04-16 00:00:00.000000000,4,0.005818598
1935-05-16 12:00:00.000000000,5,-0.025239207
1935-06-16 00:00:00.000000000,6,0.08653749
1935-07-16 12:00:00.000000000,7,-0.03201703
1935-08-16 12:00:00.000000000,8,0.044581674
1935-09-16 00:00:00.000000000,9,0.04397833
1935-10-16 12:00:00.000000000,10,0.3176974
1935-11-16 00:00:00.000000000,11,0.34059387
1935-12-16 12:00:00.000000000,12,0.39402804
1936-01-16 12:00:00.000000000,1,0.41755185
1936-02-15 12:00:00.000000000,2,-0.020201236
1936-03-16 12:00:00.000000000,3,-0.18578708
1936-04-16 00:00:00.000000000,4,-0.12931575
1936-05-16 12:00:00.000000000,5,-0.38898376
1936-06-16 00:00:00.000000000,6,-0.90376294
1936-07-16 12:00:00.000000000,7,-1.2093134
1936-08-16 12:00:00.000000000,8,-0.45582315
1936-09-16 00:00:00.000000000,9,-0.02186431
1936-10-16 12:00:00.000000000,10,-0.026524268
1936-11-16 00:00:00.000000000,11,0.13738585
1936-12-16 12:00:00.000000000,12,0.18123555
1937-01-16 12:00:00.000000000,1,0.48267126
1937-02-15 00:00:00.000000000,2,0.5301912
1937-03-16 12:00:00.000000000,3,0.6430341
1937-04-16 00:00:00.000000000,4,0.6694052
1937-05-16 12:00:00.000000000,5,0.94101703
1937-06-16 00:00:00.000000000,6,0.69040763
1937-07-16 12:00:00.000000000,7,0.5879419
1937-08-16 12:00:00.000000000,8,0.49027997
1937-09-16 00:00:00.000000000,9,0.722981
1937-10-16 12:00:00.000000000,10,0.45011267
1937-11-16 00:00:00.000000000,11,0.65679836
1937-12-16 12:00:00.000000000,12,0.72169113
1938-01-16 12:00:00.000000000,1,0.6829668
1938-02-15 00:00:00.000000000,2,0.53012323
1938-03-16 12:00:00.000000000,3,0.70094955
1938-04-16 00:00:00.000000000,4,0.5249671
1938-05-16 12:00:00.000000000,5,0.27855468
1938-06-16 00:00:00.000000000,6,-0.13227117
1938-07-16 12:00:00.000000000,7,0.23353806
1938-08-16 12:00:00.000000000,8,0.4706305
1938-09-16 00:00:00.000000000,9,0.067517355
1938-10-16 12:00:00.000000000,10,0.3139246
1938-11-16 00:00:00.000000000,11,0.46188125
1938-12-16 12:00:00.000000000,12,0.45699826
1939-01-16 12:00:00.000000000,1,0.3375985
1939-02-15 00:00:00.000000000,2,-0.011051562
1939-03-16 12:00:00.000000000,3,0.099995
1939-04-16 00:00:00.000000000,4,0.23163664
1939-05-16 12:00:00.000000000,5,0.28072435
1939-06-16 00:00:00.000000000,6,0.85442895
1939-07-16 12:00:00.000000000,7,0.75868857
1939-08-16 12:00:00.000000000,8,0.5331445
1939-09-16 00:00:00.000000000,9,0.28307283
1939-10-16 12:00:00.000000000,10,-0.2886722
1939-11-16 00:00:00.000000000,11,-0.1516892
1939-12-16 12:00:00.000000000,12,0.035034798
1940-01-16 12:00:00.000000000,1,0.03132808
1940-02-15 12:00:00.000000000,2,0.18315332
1940-03-16 12:00:00.000000000,3,0.16312826
1940-04-16 00:00:00.000000000,4,0.008022308
1940-05-16 12:00:00.000000000,5,-0.2377739
1940-06-16 00:00:00.000000000,6,-0.5187077
1940-07-16 12:00:00.000000000,7,0.1380369
1940-08-16 12:00:00.000000000,8,0.34489796
1940-09-16 00:00:00.000000000,9,0.51837134
1940-10-16 12:00:00.000000000,10,0.14711976
1940-11-16 00:00:00.000000000,11,0.039027598
1940-12-16 12:00:00.000000000,12,-0.16401258
1941-01-16 12:00:00.000000000,1,-0.008494884
1941-02-15 00:00:00.000000000,2,0.14772424
1941-03-16 12:00:00.000000000,3,0.26129097
1941-04-16 00:00:00.000000000,4,0.4071121
1941-05-16 12:00:00.000000000,5,0.010349575
1941-06-16 00:00:00.000000000,6,0.18711938
1941-07-16 12:00:00.000000000,7,0.06637058
1941-08-16 12:00:00.000000000,8,0.06309138
1941-09-16 00:00:00.000000000,9,0.03927962
1941-10-16 12:00:00.000000000,10,0.1836566
1941-11-16 00:00:00.000000000,11,0.3062278
1941-12-16 12:00:00.000000000,12,0.44089192
1942-01-16 12:00:00.000000000,1,-0.18167014
1942-02-15 00:00:00.000000000,2,-0.40787748
1942-03-16 12:00:00.000000000,3,-0.2278347
1942-04-16 00:00:00.000000000,4,-0.34718674
1942-05-16 12:00:00.000000000,5,-0.13361385
1942-06-16 00:00:00.000000000,6,-0.113113984
1942-07-16 12:00:00.000000000,7,-0.32482538
1942-08-16 12:00:00.000000000,8,0.1093753
1942-09-16 00:00:00.000000000,9,0.33007374
1942-10-16 12:00:00.000000000,10,0.031744886
1942-11-16 00:00:00.000000000,11,-0.30174947
1942-12-16 12:00:00.000000000,12,-0.31052992
1943-01-16 12:00:00.000000000,1,-0.3922904
1943-02-15 00:00:00.000000000,2,-0.35944027
1943-03-16 12:00:00.000000000,3,-0.37604702
1943-04-16 00:00:00.000000000,4,-0.44576284
1943-05-16 12:00:00.000000000,5,-0.14890222
1943-06-16 00:00:00.000000000,6,0.08332211
1943-07-16 12:00:00.000000000,7,-0.11257441
1943-08-16 12:00:00.000000000,8,-0.07404092
1943-09-16 00:00:00.000000000,9,-0.5866594
1943-10-16 12:00:00.000000000,10,0.05253245
1943-11-16 00:00:00.000000000,11,0.10398746
1943-12-16 12:00:00.000000000,12,-0.30725148
1944-01-16 12:00:00.000000000,1,0.004505451
1944-02-15 12:00:00.000000000,2,0.42969483
1944-03-16 12:00:00.000000000,3,0.8130228
1944-04-16 00:00:00.000000000,4,1.1516454
1944-05-16 12:00:00.000000000,5,1.2562226
1944-06-16 00:00:00.000000000,6,1.1752936
1944-07-16 12:00:00.000000000,7,1.221928
1944-08-16 12:00:00.000000000,8,0.48295277
1944-09-16 00:00:00.000000000,9,0.20467973
1944-10-16 12:00:00.000000000,10,0.55207443
1944-11-16 00:00:00.000000000,11,0.39925987
1944-12-16 12:00:00.000000000,12,0.42149207
1945-01-16 12:00:00.000000000,1,0.79368025
1945-02-15 00:00:00.000000000,2,1.1278492
1945-03-16 12:00:00.000000000,3,0.8334797
1945-04-16 00:00:00.000000000,4,0.83966
1945-05-16 12:00:00.000000000,5,0.20533313
1945-06-16 00:00:00.000000000,6,0.1985453
1945-07-16 12:00:00.000000000,7,-0.3018702
1945-08-16 12:00:00.000000000,8,-1.073216
1945-09-16 00:00:00.000000000,9,-0.9392491
1945-10-16 12:00:00.000000000,10,-0.85775876
1945-11-16 00:00:00.000000000,11,0.26506793
1945-12-16 12:00:00.000000000,12,0.2695145
1946-01-16 12:00:00.000000000,1,0.41892606
1946-02-15 00:00:00.000000000,2,0.6161733
1946-03-16 12:00:00.000000000,3,0.1844412
1946-04-16 00:00:00.000000000,4,-0.08759588
1946-05-16 12:00:00.000000000,5,-0.590175
1946-06-16 00:00:00.000000000,6,-0.8056533
1946-07-16 12:00:00.000000000,7,-0.6734709
1946-08-16 12:00:00.000000000,8,-0.80661315
1946-09-16 00:00:00.000000000,9,-0.6155265
1946-10-16 12:00:00.000000000,10,-0.29986894
1946-11-16 00:00:00.000000000,11,-0.06088315
